osm_id,ktCO2,ktC,mean_cars
1082009643,0.01,0.12,446.28
1082040628,0,0.1,489.61
1082080800,0.01,0.13,370.98
1082168167,0.01,0.12,480.13
1082168354,0.01,0.14,482.71
1082168368,0,0.05,462.12
1082282757,0,0.07,471.14
1082303475,0,0.04,463.74
1082303476,0,0.03,464.65
1082323749,0.01,0.26,580.85
1082442839,0,0.03,542.7
1082442840,0,0.02,544.41
1082442848,0.01,0.17,556.83
1082442849,0,0.05,548.36
1082442853,0,0.06,521.34
1082446515,0,0.04,515.88
1082448509,0,0.04,485.98
1082448513,0,0.02,519.4
1082448515,0,0.08,556.14
1082501354,0,0.04,475.21
1082504614,0,0.01,461.14
1082504615,0,0.01,461.14
1082654453,0,0.02,454.02
1082656214,0,0.07,482.82
1082656215,0,0.03,545.53
1082656216,0,0.09,483.59
1082673234,0,0.11,468.52
1082673235,0,0.09,451.13
1082673263,0,0.03,453.7
1082673264,0,0.06,454.55
1082673322,0,0.06,446.37
1082673323,0,0.06,468.75
1082673328,0,0.02,223.55
1082673826,0,0.03,509.54
1082710233,0.01,0.17,364.17
1082712003,0,0.11,509.15
1082713895,0,0.07,331.49
1082762757,0,0.02,476.25
1082762759,0,0,516.39
1082762760,0,0.11,548.18
1082762761,0.01,0.13,552.69
1082766333,0,0.12,475.48
1082766334,0.01,0.14,431.94
1082766335,0,0.09,477.24
1082766336,0,0.05,462.36
1082929716,0,0.09,461.9
1082929723,0,0.01,70.73
1082929724,0,0.03,459.49
1082929742,0,0.03,461.1
1082929743,0,0.02,461.09
1082929744,0.01,0.14,463.23
1082929745,0,0.05,464.36
1082975784,0,0.01,486.58
1083226574,0.01,0.12,485.74
1083226575,0,0.09,487.63
1083226636,0,0.04,482.56
1083226637,0,0.07,454.68
1083226638,0,0.05,483.51
1083226643,0,0.03,481.63
1083449370,0,0.11,269.74
1083449371,0.01,0.17,463.65
1083449372,0,0.02,463.86
1083449382,0,0.11,269.74
1083449383,0,0.02,459.62
1083487487,0,0.08,444.47
1083487488,0,0.12,471.96
1083526089,0,0.05,465.82
1083558721,0.01,0.16,469.33
1083558777,0,0.05,467.36
1083558778,0,0.04,476.74
1083558791,0,0.03,442.3
1083558802,0,0.07,460.63
1083558803,0,0.05,457.96
1083558817,0.01,0.12,454.68
1083602339,0,0.03,470.66
1083602355,0,0.05,305.56
1083602356,0,0.02,305.56
1083602357,0,0.07,480.02
1083607489,0,0.06,542.51
1083697335,0,0.01,460.75
1083709195,0,0.08,544.31
1083722310,0,0.02,464.47
1083744840,0,0.09,473.31
1083744961,0,0.07,501.54
1083745084,0,0.08,468.85
1083745292,0,0.11,478.57
1083745465,0.01,0.12,480.41
1083748511,0,0.06,484.13
1083915322,0,0.01,541.66
1083974939,0.01,0.18,372.48
1083974951,0,0.09,410.03
1083975679,0.01,0.17,405.49
1083977916,0.01,0.2,479.68
1084025030,0,0.02,408.99
1084089150,0.01,0.13,498.34
1084094228,0.01,0.28,482.29
1084096710,0.01,0.15,171.01
1084238969,0,0.02,397.03
1084238972,0,0.04,328.05
1084242151,0,0.08,498.22
1084263641,0.02,0.38,350.48
1084265502,0,0.05,486.04
1084363766,0,0.01,549.68
1084363768,0,0.01,544.96
1084363769,0,0.04,488.82
1084363770,0,0.02,486.46
1084363771,0,0.03,551
1084363772,0.01,0.13,555.53
1084363773,0,0.1,550.74
1084363774,0,0.02,547.26
1084576739,0,0.03,488.77
1084619563,0,0.03,488.97
1084636712,0,0.11,490.72
1084653605,0,0.02,492.5
108488061,0.01,0.16,463.11
1085140733,0,0.01,531.06
1085171596,0,0.02,464.27
1085369297,0.02,0.39,544.22
1085527272,0.01,0.21,457.13
10855364,0,0.1,545.25
10855571,0,0.02,363.1
1085560246,0,0.05,489.74
1085560247,0,0.01,486.16
10856951,0.01,0.26,482.85
10857086,0.02,0.48,491.58
10857116,0,0.02,491.7
1085738248,0,0.03,469.88
1085738249,0,0.05,471.76
1085738250,0,0.02,484.16
1085738251,0,0.01,535.8
1085775716,0.02,0.46,459.89
1085844068,0.07,1.6,579.75
1085844069,0,0.07,557.87
10860201,0,0.05,514.41
1086038047,0.01,0.18,489.03
10861217,0,0.02,511.64
1086217582,0.01,0.22,534.1
1086217583,0.01,0.25,534.29
1086219255,0.01,0.18,534.16
1086231887,0,0.1,448.5
1086258345,0,0.03,488.55
1086261028,0.01,0.16,457.05
10863118,0.01,0.16,433.58
1086435183,0.01,0.33,550.64
1086452852,0,0.03,556.66
10864676,0.04,0.91,497.31
1086565626,0,0.03,491.21
1086565627,0,0.03,491.21
1086613213,0,0.1,508.11
1086781004,0,0.11,495.12
1086793252,0,0.07,531.9
1086805759,0,0.02,478.9
1086942928,0,0.07,481.02
1086945835,0.02,0.43,539.18
1087140235,0.01,0.13,487.95
1087232220,0,0.09,463.29
1087232221,0,0.02,485.28
1087232235,0,0.07,504.21
1087315648,0,0.1,492.36
1087315687,0,0.04,499.41
1087315751,0,0.11,482.95
1087325889,0.01,0.16,484.91
1087376061,0,0.04,393.71
108740345,0.01,0.18,477.74
108740380,0,0.01,504.61
1087466604,0,0.07,485.79
1087466605,0,0.03,458.51
1087533330,0.01,0.12,500.26
1087625101,0,0.03,494.59
1087625103,0,0.11,492.24
1087633830,0,0.03,494.84
1087633831,0.01,0.21,491.08
1087633832,0,0.08,490.82
1087633833,0,0.03,486.27
1087648500,0,0.02,509.4
1087648558,0,0.02,465.5
1087657698,0.01,0.22,547.48
1087671066,0,0,552.12
1087694295,0.01,0.18,486.99
1087694298,0,0.07,504.23
1087694300,0,0.06,488.98
1087694303,0,0.03,542.91
1087702434,0,0.02,476.29
1087702437,0,0.1,458.79
1087706538,0.01,0.12,347.57
108776738,0,0.06,461.22
1087866100,0.02,0.37,477.72
1087866101,0.01,0.34,518.83
1087866102,0,0.06,473.78
1087910387,0,0.09,466.97
1087910392,0,0.06,486.45
1087910394,0,0.04,505.57
1087910397,0,0.05,556.28
1087910398,0,0.04,590.52
1087927281,0,0.01,484.06
1087927282,0,0.01,462.92
1087927283,0,0.01,459.37
1087927284,0,0.02,459.43
1087932942,0.01,0.2,472.67
1087932944,0,0.04,499.02
1087974626,0,0.03,488.89
1088043108,0,0.02,471.71
1088043109,0,0.02,483.79
1088103309,0.01,0.33,499.12
1088103310,0.01,0.17,547.28
1088316480,0,0.02,463.82
1088316481,0,0.04,465.48
1088316482,0,0.06,351.93
1088320765,0,0.02,510.61
1088320766,0,0.06,545.04
1088320767,0,0.02,510.61
1088320768,0,0.02,510.61
1088320769,0,0,510.38
1088320770,0,0,510.38
1088320771,0,0.01,500.55
1088320772,0,0.01,500.6
1088320773,0,0.01,500.94
1088320774,0,0.01,500.89
1088320775,0,0.02,510.54
1088320776,0,0.01,500.55
1088320777,0,0.01,500.9
1088320778,0,0.01,511.63
1088320792,0,0.04,510.11
1088320793,0,0.02,509.82
1088320794,0,0.01,510.38
1088355370,0,0.01,497.93
1088430062,0,0.01,499.69
1088488769,0,0.01,444.51
1088517982,0,0.05,471.74
1088517983,0,0.07,454.25
1088517984,0.01,0.19,448.41
1088517985,0,0.04,502.31
1088517986,0,0.1,500.46
1088792429,0,0.05,453.63
108886196,0,0.04,488.75
1088883067,0,0.06,363.11
1088885708,0,0.02,583.34
1088935588,0,0.01,471.22
1089002401,0.01,0.16,519.45
1089003017,0,0.06,467.53
1089003248,0,0.01,440.2
1089111314,0,0.01,454.27
1089111315,0,0.02,487.49
1089111316,0,0.1,467.45
1089111330,0,0.1,506.4
108911227,0,0.02,547.77
1089261908,0,0.05,455.91
1089357890,0,0.07,403.7
1089357891,0,0.11,409.54
1089357892,0,0.11,412.54
1089357893,0.01,0.21,406.29
1089357894,0,0.01,527.99
1089397791,0,0.02,549.51
1089408498,0,0.07,534.87
1089408647,0,0.03,539.57
1089432664,0,0.03,447.36
1089432665,0,0.03,447.39
1089432666,0,0.04,447.02
1089434393,0,0.02,368.14
1089481114,0,0.01,547.04
1089481115,0,0.03,549.67
1089481120,0.01,0.28,542.36
1089481123,0.01,0.31,500.17
1089499074,0,0.09,546.37
1089509253,0,0.09,491.78
1089609209,0.01,0.12,495.08
1089609210,0,0.06,501.18
1089624191,0.01,0.18,456.04
1089624207,0.01,0.21,447.58
1089645944,0,0.08,463.92
1089645945,0,0.03,462.52
1089661697,0,0.04,487.44
1089661701,0,0.02,485.33
1089751322,0,0.02,544.06
1089751335,0,0.06,549.75
1089751336,0,0.09,549.13
1089751350,0,0.05,567.68
1089751367,0,0.07,548.6
1089751368,0,0.02,544.05
1089751371,0,0.05,483.24
1089751372,0,0.1,543.34
1089751377,0,0.07,542.68
1089751378,0,0.04,545.94
1089751379,0,0.08,548.14
1089784266,0.01,0.29,484.6
1089784289,0,0.1,456.67
1089784296,0.01,0.19,492.34
1089784297,0,0.06,456.27
1089784298,0,0.02,455.75
1089784299,0,0.02,455.07
1089792553,0,0.02,485.58
1089814442,0,0.1,549.96
1089814447,0,0.05,487.43
1090198573,0.02,0.55,550.78
1090198575,0.01,0.13,546.47
1090255584,0,0.04,540.2
1090255585,0,0.01,505.64
1090272349,0,0,404.91
1090272350,0,0,370.72
1090433701,0.01,0.18,461.21
1090466116,0,0.03,434.87
1090466117,0,0.06,437.84
1090466639,0,0.08,492.51
1090466640,0,0.01,502.32
1090571661,0,0.01,338.86
1090609183,0,0.03,490.84
1090738580,0.01,0.14,500.49
1090738581,0,0.03,491.02
1090746579,0,0.03,462.6
1090755253,0,0.01,482.58
1091199111,0,0.09,551.15
1091522849,0,0.01,475.06
1091569975,0.01,0.14,407.05
1091625739,0,0.02,457.64
1091625778,0,0.09,462.25
1091626537,0,0.08,465
1091626545,0,0.09,468.11
1091626601,0,0.09,468.15
1091626603,0,0.03,512.48
1091631915,0.01,0.27,456.51
1091631917,0,0.02,450.15
1091631961,0,0.02,449.94
1091631962,0,0.07,446.6
1092055351,0.01,0.14,537.29
1092055496,0,0.11,552.42
1092056221,0.01,0.25,534.1
1092056261,0.01,0.3,548.99
1092176142,0.01,0.12,545.16
1092194811,0,0.02,551.6
1092290168,0,0.02,531.05
1092290169,0,0.02,531.04
1092459907,0,0.02,526.44
1092460782,0.01,0.14,491.16
1092554599,0.01,0.12,489.31
1092598870,0.01,0.12,490.89
1092634269,0.01,0.17,490.92
1092636024,0,0.07,498.06
1092670120,0,0.03,505.36
1092670134,0,0.02,502.64
1092670135,0,0.03,369.16
1092670136,0,0.02,502.65
1092670137,0.01,0.19,508.13
1092670139,0.01,0.2,508.31
1092670178,0.01,0.18,453.71
1092670191,0,0.03,494.09
1092670192,0,0.07,458.46
1092817261,0,0.08,490.14
1092817262,0,0.06,468.36
1092836527,0,0.09,501.35
1092916620,0.01,0.19,502.56
1092916621,0,0.05,511.17
1092916628,0,0.05,505.31
1092978485,0,0.02,339.74
1092979442,0,0.06,491.13
1093029927,0,0.04,510.5
109303703,0,0.02,539.16
1093065772,0,0.06,496.95
1093065777,0,0.04,486.36
1093089089,0,0.06,481.73
1093089110,0,0.01,526.15
1093089274,0,0.03,479.53
1093089280,0,0.03,472.99
1093089298,0,0.03,477.68
1093089341,0,0,476.75
1093089342,0,0.02,477.04
1093089355,0,0.01,476.93
1093089361,0,0.03,479.74
1093161113,0.01,0.27,481.82
1093161115,0,0.06,485.84
1093231519,0,0.05,461.05
1093231576,0,0.01,462.53
1093293520,0.01,0.2,578.3
1093323853,0,0.03,332.11
1093431661,0,0.08,491.28
1093530369,0,0.04,537.42
1093530370,0,0.01,583.9
1093530373,0,0.03,584.01
1093545315,0,0.02,455.84
1093730522,0,0.02,649.67
1093730536,0,0.02,515.74
1093730539,0,0.06,567.46
1093730540,0,0.04,503.71
1093730541,0,0.01,510.83
1093740371,0,0.01,483.29
1093758923,0,0.08,487.81
1093907216,0.01,0.21,479.25
1093907217,0.01,0.17,478.68
1094030671,0,0.01,452.81
1094128182,0,0.05,542.08
1094282808,0,0.07,489.87
1094434971,0,0.05,497.33
1094469527,0,0.02,458.88
1094469528,0,0.01,453.77
1094469529,0,0.03,456.68
1094469530,0,0.02,456.39
1094514623,0.01,0.34,475.07
1094529701,0.01,0.22,501.85
1094529732,0,0.02,456.57
1094666586,0,0.02,522.98
1094666588,0,0.02,560.03
1094675283,0,0.03,407.59
1094689675,0,0.11,487.46
1094715094,0,0.07,488.87
1094718916,0,0.03,487.14
1094750588,0,0.02,602.64
10949629,0.01,0.3,371.72
1095023403,0,0.05,246.41
1095023404,0,0.06,461.56
1095056483,0,0.04,500.97
1095056484,0,0.02,498.36
1095110409,0,0.04,355.22
1095156952,0,0.07,508.31
1095156955,0.01,0.23,444.87
1095165548,0,0.02,494.6
10952112,0,0.06,538.65
1095291369,0,0.07,324.46
1095295156,0.01,0.13,481.14
1095295157,0,0.07,325.45
1095296651,0,0.02,474.79
1095306829,0,0.04,494.53
1095339168,0,0.03,365.43
1095371161,0,0.04,612.17
1095395134,0.01,0.25,488.84
1095395135,0,0.03,457.57
1095395543,0,0.02,505.55
1095395547,0,0,505.56
1095524701,0,0.03,490.62
1095524702,0,0.02,491.46
1095524703,0,0.02,484.62
1095617549,0,0.02,565.94
109596169,0,0.06,492.8
109612315,0.01,0.32,515.53
109612316,0,0.02,516.84
109612317,0,0.02,516.8
109612319,0.01,0.15,527.38
1096229595,0.01,0.13,464.37
1096229596,0,0.08,463.13
1096342630,0,0.02,459.58
109648595,0,0.01,544.72
1096709247,0,0.04,438.92
1096709248,0,0.06,442.37
1096709253,0,0.02,440.23
1096709262,0.01,0.15,459.13
1096709286,0,0.02,442.98
1096709530,0.01,0.14,478.39
1096709536,0.01,0.14,564.18
1096709540,0.01,0.16,556.81
1096709541,0,0.08,546.94
1096709542,0,0.04,503.77
1096709556,0.02,0.49,450.24
1096709557,0,0.04,451.67
1096709564,0.01,0.22,459.35
1096709571,0,0.05,469.17
1096750782,0,0.04,547.13
1096751589,0,0.03,496.1
1096751625,0,0.03,496.1
1096810627,0,0.04,464.07
1096946279,0,0.02,495.7
1096947188,0,0.01,495.99
1096948292,0,0.04,535.32
1096948318,0,0.06,488.94
1096948319,0,0.03,482.97
1096948320,0,0.08,488.13
1096948321,0,0.04,484.01
1096948322,0,0.08,457.46
1096948331,0.01,0.21,497.6
1097005172,0,0.1,463.41
1097005256,0,0.02,443.87
1097005257,0,0.11,479.53
1097101109,0,0.01,555.96
1097263695,0,0.03,489.91
1097263697,0.01,0.13,490.57
1097268668,0,0.08,491.39
1097289892,0.01,0.24,484.32
1097289893,0.01,0.16,487.71
1097289894,0,0.11,487.78
1097307332,0,0.01,491.18
1097313357,0.01,0.2,530.01
1097313358,0.01,0.12,488.27
1097313365,0,0.1,453.96
1097313366,0.01,0.26,745.69
1097313370,0,0.06,483.02
1097313371,0,0.07,482.96
1097313386,0,0.07,456.88
1097313406,0,0.07,488.34
1097464871,0,0.08,463.83
1097464876,0,0.07,487.45
1097469171,0,0.08,550.69
1097469259,0,0.07,541.91
1097474601,0,0.03,496.72
1097474602,0,0.02,544.89
1097482023,0,0.08,466.57
1097608869,0,0.08,487.85
1097608870,0,0.04,485.32
109762285,0.01,0.18,464.14
109762287,0.01,0.18,493.78
1097655428,0,0.02,541.67
1097655433,0,0.05,551.03
1097655590,0.01,0.13,556.55
1097694418,0,0.04,356.65
1097694496,0,0.07,355.84
109781891,0,0.02,461.54
1097855500,0,0.03,438.54
1097859200,0,0.02,482.45
1097859201,0,0.05,457.71
109788651,0,0.03,457.15
1097921784,0,0.04,466.08
109795098,0,0.07,554.83
109795099,0,0.04,561.38
1097996174,0,0.05,398.08
109804590,0.02,0.35,457.9
1098152056,0,0.08,507.52
1098152057,0,0.06,571.3
1098152067,0.01,0.23,402.41
1098152071,0.01,0.13,364.09
109819106,0,0.07,473.34
1098209263,0.01,0.16,558.25
1098259354,0.01,0.12,501.02
1098504186,0,0.07,494.84
1098565998,0,0.05,494.81
1098566013,0,0.05,488.66
1098566127,0,0.01,282.02
1098566136,0,0.06,448.36
1098566211,0.01,0.25,475.78
1098566213,0,0.09,486.31
1098566214,0,0.06,486.05
1098566215,0,0.09,472.31
1098566216,0,0.05,522.03
1098566222,0,0.08,523.48
1098566439,0.01,0.12,460.9
109861293,0,0.04,357.43
109861300,0,0.04,477.39
10986622,0.01,0.26,593.6
1098705476,0,0.02,391
1098757329,0,0.11,480.49
1098856587,0,0.11,476.03
1098856589,0,0.04,476.55
1098856742,0,0.04,455.67
1098856744,0,0.05,488.72
1098902677,0.01,0.24,491.45
1098965639,0,0.02,457.21
1098976217,0,0.09,502.97
10989838,0.02,0.45,544.13
1099361200,0,0.08,563.23
1099361201,0,0.06,510.13
1099361223,0,0.03,543.23
1099361224,0.01,0.14,547.91
1099361225,0.01,0.14,485.16
1099361268,0.01,0.13,492.57
1099361269,0,0.05,490.17
1099361276,0,0.03,445.36
1099361277,0,0.02,446
1099361278,0,0.01,466.32
10993861,0,0.05,492.38
10993994,0.02,0.51,556.92
10994621,0,0.05,536.62
1099494647,0,0.02,487.72
1099494648,0,0.02,484.22
1099494649,0,0.02,485.28
1099495137,0,0.03,543.24
1099495138,0,0.03,543.24
1099495292,0,0.01,548.62
10996029,0,0.07,510.4
10996053,0,0.04,504.57
1099616348,0.01,0.12,484.12
1099616371,0,0.02,486.43
1099616497,0,0.01,524.54
1099616498,0.01,0.16,551.56
1099616500,0,0.05,486.69
1099616682,0,0.04,486.43
1099616797,0.01,0.13,558.95
1099617065,0.01,0.12,329.12
1099617344,0,0.06,361.85
1099617346,0.01,0.21,495.65
1099625180,0,0.01,531.84
1099625181,0,0.04,533.36
1099625182,0.01,0.2,452.09
10996272,0.01,0.14,545.24
10996312,0,0.1,585.81
1099633805,0,0.03,480.27
1099633807,0,0.01,521.56
1099633809,0,0.06,544.39
1099683380,0,0.02,498.8
1099683381,0,0.07,549.2
1099683382,0,0.02,545.62
1099683657,0,0.02,481.35
1099683658,0,0.01,483.26
1099686747,0,0.01,455.13
1099698929,0,0.03,404.53
1099699225,0,0.06,507.24
1099699226,0,0.05,481.56
10998395,0,0.09,489.76
10998543,0.01,0.29,483.73
10999475,0,0.03,540.39
10999957,0.01,0.26,483.97
110008910,0,0.02,481.6
1100477874,0,0.02,366.8
1100549791,0,0.02,460.38
1100549792,0,0.02,458.18
1100552764,0,0.02,484.31
1100552769,0,0.02,484.31
1100636296,0,0.03,444.53
1100636300,0,0.01,467.83
1100638271,0,0.02,353.4
1100638293,0,0.04,537.91
1100646774,0,0.05,480.73
1100646783,0,0.06,516.31
1100646845,0,0.02,543.1
1100646850,0,0.11,568.6
1100646852,0,0.02,540.19
1100646875,0,0.04,541.76
1100646876,0,0.1,541.86
1100646877,0,0.02,540.91
1100646927,0.01,0.19,543.04
1100647004,0,0.03,561.66
1100707497,0,0.03,490.48
1100707498,0,0.01,325.29
1100713913,0,0.06,357.54
1100713914,0,0.01,320.75
1100717693,0,0.03,323.58
1100717694,0,0.01,323.95
1100717695,0,0.02,357.19
1100717696,0,0.01,357.07
1100718198,0,0.02,488.83
1100718203,0,0.01,485.31
1100718204,0,0.02,475.34
1100718205,0,0.03,466.07
1100718206,0,0.05,485.97
1100718207,0,0.04,485
1100780955,0,0.02,500.09
1100780956,0,0.01,500.08
1100780957,0,0.02,539.33
1100780966,0,0.02,539.39
1100782414,0,0.03,476.03
1100782508,0,0.02,492.5
1100784233,0,0.02,488.16
1100784395,0,0.02,477.28
1100784396,0,0.06,489.34
1100784730,0,0.02,478.34
1100784733,0,0.02,478.53
1100784804,0,0.02,488.2
1100784996,0,0.02,477.24
1100784997,0,0.04,463.68
1100785007,0,0.03,479.4
1100785381,0,0.01,474.86
1100785382,0.01,0.2,456.03
1100785383,0.01,0.21,456.05
1100785537,0,0.02,476.52
1100785762,0,0.09,502.11
1100785763,0,0.05,533.98
1100785766,0,0.04,534.08
1100785767,0,0.09,502.08
1100786082,0,0.06,534.91
1100786083,0,0.09,534.15
1100786147,0,0.06,408.72
1100786191,0,0.04,494.21
1100786193,0,0.02,492.66
1100787856,0,0.03,494.88
1100788084,0,0.02,492.58
1100788244,0.01,0.14,533.23
1100788308,0,0.01,552.41
1100788309,0,0.03,540.93
1100788311,0.01,0.18,541.51
1100788810,0,0.03,554.42
1100788811,0.01,0.16,556.5
1100788994,0,0.04,492.2
1100788999,0,0.02,493.1
1100790848,0,0.01,465.85
1100790852,0,0.01,485.87
1100790853,0,0.02,477.01
1100791061,0,0.02,481.59
1100791063,0,0.02,477.85
1100791550,0,0.02,503.59
1100791551,0,0.03,505.47
1100791552,0,0.04,465.06
1100792093,0,0.02,453.93
1100792798,0,0.03,533.26
1100794182,0,0.02,454.43
1100824590,0,0.04,462.42
1100889498,0,0.04,468.29
1100903087,0,0.03,462.97
1100903088,0,0.02,467.32
1100903089,0,0.03,466.77
1100903090,0,0.03,466.77
1100903091,0,0.03,466.74
1100903092,0,0.06,490.03
1100903093,0,0.02,467.32
1100903094,0,0.11,469.2
1100903095,0,0.04,473.38
1100903096,0,0.05,216.2
1100903099,0,0.02,468.3
1101001830,0,0.06,527.09
1101002048,0,0.04,492.27
1101002049,0.01,0.21,349.1
1101002054,0,0.02,512.91
1101003901,0,0.04,530.2
1101003925,0,0.07,507.39
1101003926,0,0.08,507.39
1101004441,0,0.03,520.27
1101004610,0,0.03,518.35
1101006045,0,0.07,490.24
1101006046,0,0.06,490.22
1101007793,0,0.01,488.2
1101007944,0,0.02,461.48
1101008018,0,0.01,464.76
1101008029,0,0.01,464.76
1101008047,0,0.02,483.15
1101008049,0,0.02,489.64
1101008077,0,0.03,354
1101008202,0,0.01,353.64
1101008208,0,0.01,353.42
1101008230,0,0.03,344.94
1101008291,0,0.02,349.32
1101008302,0,0.01,353.61
1101008520,0,0.02,344.79
1101060708,0,0.07,482.78
1101060710,0,0.02,478.38
1101060711,0,0.04,479.42
1101060869,0,0.03,481
1101060870,0,0.02,502.24
1101060883,0,0.01,498.8
1101060884,0,0.02,502.24
1101060969,0,0.01,533.05
1101061002,0,0.1,548.91
1101061003,0,0.02,86.53
1101061463,0,0.07,544.72
1101061464,0,0.02,555.33
1101061466,0,0.04,543.74
1101061467,0,0.04,551.26
1101061468,0,0.02,554.3
1101061469,0,0.03,547.47
1101061471,0,0.02,551.62
1101061472,0,0.02,551.11
1101061556,0,0.03,553.61
1101061557,0.01,0.13,511.16
1101061655,0,0.08,479.8
1101061656,0,0.04,476.02
1101061658,0,0.1,502
1101061659,0,0.05,459.95
1101061660,0,0.02,481.6
1101061677,0,0.08,480.38
1101061990,0,0.02,448.48
1101061992,0,0.01,453.4
1101061993,0,0.02,447.95
1101062260,0,0.04,453.35
1101062261,0,0.02,457.98
1101062263,0,0.02,457.98
1101062265,0,0.02,466.96
1101062503,0,0.02,519.62
1101062504,0,0.02,544.51
1101062528,0,0.04,535.52
1101062556,0,0.03,513.93
1101062626,0,0.03,516
1101062738,0,0.03,379.94
1101062759,0,0.02,379.5
1101062840,0,0.01,379.61
1101062841,0,0.02,375.89
1101062842,0,0.08,370.25
1101062858,0,0.01,379.66
1101063187,0.01,0.12,373.44
1101063188,0,0.02,379.48
1101063584,0,0.02,543.63
1101063585,0,0.02,534.15
1101063586,0,0.04,379.42
1101063587,0,0.02,543.05
1101063602,0,0.07,543.44
1101063604,0,0.06,536.12
1101064555,0.01,0.12,644.45
1101064652,0,0.02,649.67
1101064701,0,0.07,524.56
1101064702,0,0.03,538.33
1101064703,0,0.02,556.66
1101064736,0,0.03,548.92
1101065038,0,0.01,597.96
1101065039,0,0.02,598.05
1101065040,0,0.02,598.05
1101065275,0,0.01,583.95
1101065276,0,0.07,573.1
1101065277,0,0.1,589.61
1101065278,0.01,0.13,593.42
1101065279,0,0.01,583.95
1101065578,0,0.01,482.28
1101065579,0,0.09,488.34
1101065646,0,0.01,456.96
1101065649,0,0.01,463.08
1101065799,0,0.02,540.59
1101065813,0,0.02,540.54
1101065814,0,0.02,540.59
1101065815,0,0.02,540.54
1101066110,0,0.02,532.11
1101066137,0,0.02,544.2
1101066139,0.01,0.22,363.8
1101066140,0,0.04,532
1101066232,0.01,0.16,558.04
1101066233,0,0.03,534.06
1101066291,0,0.07,587.84
1101066293,0.01,0.13,608.87
1101066295,0,0.04,606.68
1101066476,0,0.05,366.87
1101066477,0,0.07,363.21
1101066479,0,0.02,470.17
1101066492,0,0.06,472.17
1101066493,0,0.02,471.84
1101066494,0,0.02,467.04
1101066498,0,0.02,471.84
1101066499,0,0.02,467.07
1101071569,0,0.08,480.67
1101071981,0,0.01,490.21
1101072050,0.01,0.12,480.61
1101072051,0,0.04,497.39
1101072052,0,0.05,499.41
1101072053,0,0.06,529.65
1101072353,0,0.02,498.64
1101072590,0,0.02,482.37
1101072591,0,0.1,464.04
1101072781,0,0.01,485.42
1101083664,0,0.04,477.4
1101083665,0,0.08,495.75
1101091275,0,0.01,450.49
1101100547,0,0.07,464.69
1101101150,0,0.02,473.07
1101101679,0,0.02,469.39
1101102242,0,0.03,477.85
1101102608,0,0.06,489.41
1101115107,0,0.03,464.8
1101115405,0,0.02,462.22
1101115901,0,0.02,474.08
1101116368,0,0.04,464.28
1101116735,0,0.02,476.88
1101117429,0,0.01,465
1101123947,0,0.02,526.4
1101124314,0,0.02,515.88
1101124579,0,0.06,461.72
1101137713,0,0.02,520.44
1101137947,0,0.02,550.59
1101138146,0,0.02,548.05
1101138347,0,0.02,519.41
1101138546,0,0.02,513.85
1101138845,0,0.02,529.75
1101139044,0,0.02,529.8
1101139243,0,0.02,507.22
1101156344,0,0.11,622.87
1101156642,0,0.02,534.2
1101156973,0,0.04,518.84
1101157205,0,0.02,546.59
1101157404,0,0.02,537.31
1101157801,0,0,516.9
1101158036,0,0,510.81
1101158287,0,0.03,594.62
1101166165,0,0.02,480.35
1101180375,0,0.06,535.97
1101180376,0,0.02,543.79
1101180379,0,0.02,543.83
1101180433,0,0.01,541
1101180437,0,0.09,540.14
1101184949,0,0.02,534.03
1101184951,0,0.03,545.56
1101184952,0,0.02,546.82
1101184953,0,0.02,552.12
1101184954,0,0.02,536.8
1101184978,0,0.02,556.5
1101184979,0,0.06,531.7
1101184981,0,0,533.75
1101185153,0,0.03,542.75
1101185154,0,0.08,547.2
1101185155,0,0.03,545.09
1101185156,0.01,0.26,551.87
1101185238,0,0.02,575.72
1101185240,0,0.08,569.08
1101185241,0,0.02,534.37
1101185242,0,0.03,578.13
1101185243,0,0.05,561.48
1101185244,0,0.05,539.27
1101185246,0,0.03,561.9
